تبه;существительное;Тебю
تپانچه;существительное;пистолет
تپه;существительное;холм
تتراهیدروکانابینول;существительное;хим. тетрагидроканнабинол
تتو;существительное;татуировка
تجارت;существительное;торговля
تحرير;существительное;освобождение
تحسین;существительное;восхищение, восторг
تخت;существительное;трон
تخته‌اسکیت;существительное;скейтборд
تخم;существительное;яйцо
تخمين;существительное;оценка
تر;существительное;другой
تراب;существительное;земля
ترازو;существительное;весы
تراژدی;существительное;трагедия
تراژدی-کمدی;существительное;трагикомедия
تراژیکمدی;существительное;трагикомедия
تراکتور;существительное;трактор
تراکیه;существительное;Фракия
ترانزیستور;существительное;техн. транзистор
ترانسیلوانیا;существительное;Трансильвания
ترانه;существительное;песня
ترب;существительное;редька
ترتيل;существительное;медленное чтение Корана
ترجمه;существительное;перевод
ترس;существительное;страх
ترسا;существительное;христианин
ترساندن;глагол;пугать
ترسایی;существительное;христианство
ترسو;существительное;трус
ترسیدن;глагол;бояться
ترش;прилагательное;кислый
ترقوه;существительное;анат. ключица
ترقی;существительное;прогресс
ترکش;существительное;военн. шрапнель
ترکیه;существительное;Турция
ترمز;существительное;тормоз
ترمودینامیک;существительное;физ. термодинамика
ترنج;существительное;цитрон
تروریست;существительное;террорист
تروریسم;существительное;терроризм
ترولهتان;существительное;Тролльхеттан
تریاک;существительное;опиум
تری‌یاکی;существительное;терияки
تزار;существительное;царь
تسئوس;существительное;Тесей
تشت;существительное;таз
تشتک;существительное;пробка (металлическая)
تشکر;междометие;спасибо
تشکر کردن;глагол;благодарить
تشنگی;существительное;жажда
تشهد;существительное;ташаххуд
تصاعد;существительное;матем. прогрессия
تصاعد حسابی;топоним;матем. арифметическая прогрессия
تصاعد هندسی;топоним;матем. геометрическая прогрессия
تصویر;существительное;портрет
تضاد;существительное;конфликт
تعریف;существительное;определение
تعصب;существительное;предрассудок
تعمید;существительное;крещение
تغافل;существительное;беспечность
تغییر;существительное;изменение
تفت;существительное;тепло
تفریح;существительное;отдых
تفریق;существительное;матем. вычитание
تفکر;существительное;размышление
تقدیم;существительное;преподнесение
تقلا;существительное;суета
تقی;существительное;Таги («благочестивый»)
تقی‌الدین;существительное;Такиуддин
تقیه;существительное;такия
تكبر;существительное;высокомерие
تكواژ;существительное;лингв. морфема
تکامل;существительное;эволюция
تک‌تیرانداز;существительное;снайпер
تکرار;существительное;повторение
تک‌شاخ;существительное;единорог
تکنولوژی;существительное;технология
تکواندو;существительное;тхэквондо
تگرگ;существительное;метеорол. град
تلخ;прилагательное;горький
تلسکوپ;существительное;телескоп
تلف;существительное;гибель
تلفظ;существительное;произношение
تلکس;существительное;техн. телекс
تلگراف;существительное;телеграф
تلگرام;существительное;телеграмма
تلومراز;существительное;биохим. теломераза
تلیسه;существительное;тёлка, нетель
تم;существительное;бельмо
تمر;существительное;тамаринд
تمساح;существительное;крокодил
تن;существительное;тело
تناسخ;существительное;реинкарнация
تند;наречие;быстро
تندپز;существительное;микроволновая печь
تندر;существительное;гром
تندنفسی;существительное;мед. тахипноэ
تنزيل;существительное;снижение
تنطيم;существительное;упорядочение
تنگ;прилагательное;узкий
تنگستن;существительное;хим. вольфрам
تنيدن;глагол;вить, плести
تنیسور;существительное;спорт. теннисист
تهدید;существительное;угроза
تهران;существительное;геогр. Тегеран
تهمورث;существительное;Тахмурас, Тахмуруп
تهوع;существительное;тошнота
تهی;прилагательное;пустой, порожний
تو;местоимение;ты
توبا;существительное;муз. туба
توپولوژی;существительное;топология
توتون;существительное;табак
توجه;существительное;внимание
توده;существительное;тёплый, горячий
تور;существительное;чёрный
توران;существительное;Туран
تورم;существительное;экон. инфляция
تورنسل;существительное;хим. лакмус
توسکا;существительное;ботан. ольха (Alnus)
توسی;прилагательное;серый
توصیف;существительное;описание
توطئه;существительное;заговор, сговор
توکیو;существительное;Токио
توگو;существительное;Того
تولد;существительное;рождение
تولید ناخالص ملی;топоним;экон. валовой национальный продукт
تومسک;существительное;Томск
تين;существительное;бидон
تیتانیم;существительное;хим. титан
تیر;существительное;стрела
تیشتر;существительное;Тиштрия
ثروتمند;прилагательное;богатый,  состоятельный
ثلث;существительное;треть
ثلج;существительное;снег
جا;существительное;место
جادو;существительное;магия
جادوگر;существительное;маг, волшебник, чародей
جادوگری;существительное;колдовство
جاذبه;существительное;гравитация; тяготение
جارکند;существительное;Джаркханд
جاعل;существительное;мошенник
جالب;прилагательное;интересный; занимательный
جام;существительное;рюмка
جامائیکا;существительное;Ямайка
جاماسپ;существительное;Джамасп
جامعه;существительное;общество
جامعه‌شناسی;существительное;социология
جامه;существительное;халат
جامه‌دان;существительное;чемодан
جامو و کشمیر;топоним;Джамму и Кашмир
جانور;существительное;животное
جاهلی;существительное;невежество
جایزه;существительное;премия
جبر;существительное;матем. алгебра
جبری;прилагательное;алгебраический
جثه;существительное;тело
جدل;существительное;спор
جذام;существительное;проказа
جذب;существительное;притяжение
جر;существительное;вода
جرقه;существительное;искра
جرم;существительное;юр. преступление
جریان متلاطم;топоним;турбулентное течение
جزء;существительное;часть
جزئیات;существительное;деталь
جزا;существительное;наказание
جزر;существительное;отлив
جزیره;существительное;остров
جستن;существительное;искать
جسم;существительное;тело
جشن;существительное;праздник
جعبه;существительное;коробка
جعل;существительное;подделка
جغد;существительное;орнитол. сова
جفت;существительное;пара
جفر;существительное;кабалистика, гадание по буквам
جگر;существительное;анат. печень
جل;существительное;жаворонок
جلد;существительное;переплёт
جمشید;существительное;Джамшид
جمعه;существительное;пятница
جمعیت;существительное;население
جمل;существительное;верблюд
جمله;существительное;лингв. предложение
جمهوری;существительное;республика
جمهوری آذربایجان;существительное;Азербайджан
جمهوری خلق دونتسک;топоним;Донецкая Народная Республика
جمهوری فدرال بنگلادش;топоним;Народная Республика Бангладеш
جن;существительное;джинн
جناح;существительное;фланг, крыло, фракция
جنازه;существительное;похороны
جنبش;существительное;движение
جنگ;существительное;война
جنگ داخلی;топоним;гражданская война
جنگ سرد;топоним;истор. полит. холодная война
جنگ هسته‌ای;топоним;ядерная война
جنگ‌افزار هسته‌ای;топоним;ядерное оружие
جنگل;существительное;лес
جهاد;существительное;джихад
جهان;существительное;мир, свет
جهانی‌سازی;существительное;глобализация
جهد;существительное;усилие
جهرم;существительное;геогр. Джехром
جهنم;существительное;ад
جهود;существительное;еврей
جو;существительное;ручей
جواب;существительное;ответ
جوان;прилагательное;молодой
جوانی;существительное;юность, молодость
جواهر;существительное;драгоценный камень
جوجه;существительное;зоол. цыплёнок
جوجه‌تیغی;существительное;зоол. ёж
جود;существительное;щедрость
جودو;существительное;дзюдо
جور;существительное;притеснение
جوز;существительное;грецкий орех
جوع;существительное;голод
جوف;существительное;пустота
جید;существительное;шея
چاباق‌سر;существительное;Чебоксары
چابهار;существительное;Чабахар
چاپگر;существительное;принтер
چادر;существительное;палатка
چارپا;прилагательное;четвероногий
چارمیخ;существительное;распятие
چاقو;существительное;нож
چامه;существительное;стихотворение
چانه;существительное;анат. подбородок
چای;существительное;чай
چپ;прилагательное;левый
چچنستان;существительное;Чечня
چدن;существительное;металл. чугун
چراغ;существительное;лампа; фонарь; светильник
چراگاه;существительное;пастбище
چرخ;существительное;колесо
چرخ خیاطی;топоним;швейная машина
چرخند;существительное;метеорол. циклон
چرم;существительное;кожа
چشم;существительное;анат. глаз
چشم‌پزشک;существительное;офтальмолог
چشم‌پزشکی;существительное;офтальмология
چشمه;существительное;родник
چک;прилагательное;чешский
چکسلواکی;существительное;Чехословакия
چکش;существительное;молот, молоток
چکه;существительное;капля
چلچله;существительное;орнитол. ласточка (Hirundo)
چمچه;существительное;ложка
چمدان;существительное;чемодан
چنار;существительное;платан
چندخدایی;существительное;политеизм
چندشوهری;существительное;полиандрия, многомужество
چندضلعی;существительное;геометр. многоугольник
چهار;числительное;четыре
چَهار;числительное;четыре
چهارده;числительное;четырнадцать
چهارشنبه;существительное;среда (день недели)
چهارضلعی;существительное;геометр. четырёхугольник
چهارم;числительное;четвёртый
چهارور;существительное;геометр. четырёхугольник
چهره;существительное;лицо
چهل;числительное;сорок
چو;существительное;четыре
چوب;существительное;древесина
چوبی;прилагательное;деревянный
چوبین;прилагательное;деревянный
چیره‌دستی;существительное;ловкость, сноровка
چین;существительное;Китай
چینود;существительное;Чинвад
حافظه;существительное;память
حالت نهادی;топоним;лингв. именительный падеж, номинатив
حب;существительное;зерно
حباب;существительное;пузырь, плафон, медуза
حبس;существительное;арест
حبش;существительное;эфиоп
حبشی;существительное;абиссинец
حبل;существительное;верёвка
حبه;существительное;зерно
حتم;существительное;уверенность
حتمی;прилагательное;неизбежный, неминуемый
حتمی‌الوقوع;прилагательное;неизбежный, неминуемый
حجاب;существительное;хиджаб, покрывало, вуаль
حجب;существительное;скромность
حجت;существительное;доказательство
حجر;существительное;камень
حجم‌گرایی;существительное;искусств. кубизм
حد;существительное;граница, предел
حدب;существительное;горб, шишка, вал
حر;существительное;свободный
حرف;существительное;буква
حرف اضافه;предлог;предлог
حرف ربط;союз;лингв. союз
حرف زدن;глагол;говорить, разговаривать
حرق;существительное;сжигание, ожог
حرکت;существительное;движение
حزب;существительное;партия
حزیران;существительное;июнь
حساب;существительное;арифметика
حساب جمل;существительное;хисаб джумаль
حسابدار;существительное;бухгалтер
حساسیت;существительное;мед. аллергия
حسب;существительное;количество
حسب‌حال;существительное;автобиография
حسد;существительное;зависть
حسن;существительное;красивый
حسود;существительное;завистник
حسینیه;существительное;хусейния
حشره;существительное;зоол. насекомое
حشره‌شناسی;существительное;энтомология
حشیش;существительное;гашиш
حصار;существительное;забор, крепость, осада
حصن;существительное;крепость
حفر;существительное;копание, рытьё, бурение
حفظ;существительное;охрана
حفیظ‌الله;существительное;Хафизулла
حق;существительное;право
حقیقت;существительное;правда
حکاری;существительное;Хаккяри
حکمتآمیز;прилагательное;мудрый
حکومت;существительное;правительство
حلق;существительное;горло
حمد;существительное;хвала, похвала
حمل;существительное;Овен
حنانگاری;существительное;менди
حورالعین;существительное;гурия
حوری;существительное;гурия
حين;существительное;время
حیات;существительное;жизнь
حیوان;существительное;животное
حیوانی;прилагательное;звериный
خاتم‌الانبیا;существительное;печать пророков (эпитет Мухаммада)
خاتمه;существительное;конец
خارپشت;существительное;зоол. ёж (Erinaceus)
خارکوف;существительное;Харьков
خاش;существительное;тёща, свекровь
خاطب;существительное;религ. проповедник
خاک;существительное;пыль
خاکاسیا;существительное;Хакасия
خاکسپاری آسمانی;топоним;небесное погребение
خاکستر;существительное;зола
خاکستری;прилагательное;серый
خال;существительное;родинка
خالق;существительное;творец
خال‌کوبی;существительное;татуировка
خاموش;прилагательное;тихий, спокойный
خاموشی;существительное;тишина
خان;существительное;хан
خانقاه;существительное;обитель дервишей, текке
خانگاه;существительное;обитель дервишей, текке
خانم;существительное;госпожа
خانه;существительное;жилище
خانواده;существительное;семья
خاور;существительное;восток
خایه;существительное;устар. яйцо
خبزدو;существительное;энтомол. жук
ختم;существительное;конец
ختنه;существительное;обрезание
خجند;существительное;Худжанд
خد;существительное;щека
خدا;существительное;религ. бог
خدا را شکر;топоним;слава Богу
خداوند;существительное;бог
خدعه;существительное;обман
خدیجه;существительное;Хадиджа
خر;существительное;зоол. осёл, ишак (Equus asinus asinus)
خرد;существительное;маленький
خرداد;существительное;хордад (месяц иранского календаря)
خرده‌فرهنگ;существительное;субкультура
خرس;существительное;медведь
خرف;существительное;слабоумие
خرق;существительное;разрывание
خرقه;существительное;рубище (одежда аскета)
خرقه‌بازی;существительное;разрывание одежды во время суфийских радений
خرقه‌پوش;существительное;дервиш
خرگوش;существительное;зоол. кролик
خرما;существительное;финик
خرمشهر;существительное;геогр. Хорремшехр
خرمگس;существительное;овод
خرناس;существительное;храп
خروس;существительное;зоол. петух
خرید;существительное;покупка
خریدن;глагол;покупать
خز;существительное;шёлк
خزان;существительное;осень
خزنه;существительное;ботан. шалфей (Salvia)
خسرو;существительное;Хосров
خش;существительное;мусор
خشب;существительное;древесина
خشخاش;существительное;мак
خشک;прилагательное;сухой
خضر;существительное;Хезр (пророк, нашедший источник живой воды)
خط;существительное;письмо
خطاء;существительное;ошибка
خطاط;существительное;каллиграф
خطاطی;существительное;каллиграфия
خطر;существительное;опасность
خطرناک;прилагательное;опасный
خط‌کش;существительное;линейка
خف;существительное;огниво
خل;существительное;уксус
خلاص;существительное;избавление
خلافت;существительное;истор. халифат
خلج;существительное;Халадж
خلجی;существительное;Халджи
خلد;существительное;рай
خلف;существительное;преемник, потомство, наследник
خلو;существительное;пустота
خلوت;существительное;отшельничество
خمس;существительное;хомс, пятая часть военной добычи, шедшая на содержание родичей пророка Мухаммеда, сирот и нищих
خمل;существительное;ворс
خمول;существительное;безвестность
خمیر;существительное;кулин. тесто
خنجر;существительное;кинжал
خنده;существительное;смех
خندیدن;глагол;смеяться
خنگ;существительное;глупец, дурак
خنياگر;существительное;музыкант
خواب;существительное;сон, сновидение
خوابيدن;глагол;спать
خوابیدن;глагол;спать
خوار;существительное;презренный
خواندن;глагол;читать
خواهر;существительное;сестра (дочь тех же родителей)
خواهرانه;прилагательное;сестринский
خواهرزاده;существительное;племянник
خواهندر;существительное;сводная сестра
خوب;прилагательное;хорошо, прекрасно
خودآگاهی;существительное;сознание
خودبسندگی;существительное;полит. автаркия
خودرو;существительное;автомобиль
خودکشی;существительное;самоубийство, суицид
خودمختاری;существительное;автономия
خور;существительное;сестра (дочь тех же родителей)
خوراک;существительное;еда
خورد;прилагательное;маленький
خوردن;глагол;есть, кушать
خورشید;существительное;Солнце
خوش;прилагательное;хороший
خوشبختی;существительное;счастье
خوشحال;прилагательное;счастливый, радостный
خوشمزه;прилагательное;вкусный, лакомый
خوشنویس;существительное;каллиграф
خوشنویسی;существительное;каллиграфия
خوشی;существительное;счастье
خوف;существительное;страх
خوک;существительное;свинья
خون;существительное;кровь
خون‌شناسی;существительное;гематология
خوی;существительное;характер
خیار;существительное;огурец
خیزش;существительное;восстание
داد;существительное;закон
دادستان;существительное;прокурор
دادن;глагол;давать, дать
داده‌ها;существительное;данные
دادور;существительное;устар. судья
دار;существительное;виселица
دارچين;существительное;корица
داردانل;существительное;Дарданеллы
دارکوب;существительное;орнитол. дятел
دارو;существительное;лекарство, медикамент
داروخانه;существительное;аптека
داروشناسی;существительное;фармакология
داریوش;существительное;Дарий
داس;существительное;серп
داس و چکش;топоним;серп и молот
داستان;существительное;дастан
داش;существительное;гончарная печь
داشتن;глагол;иметь, обладать, владеть
داغ;существительное;клеймо
دام;существительное;цена
داماد;существительное;жених
دامپزشک;существительное;ветеринар
دانس;существительное;танец
دانستن;глагол;знать
دانش;существительное;знание
دانشگاه;существительное;университет
دانشمند;существительное;учёный
دانشمندیان;существительное;Данишмендиды
دانشنامه;существительное;энциклопедия
دانمارک;существительное;Дания
دانمارکی;существительное;датчанин
دانه;существительное;зерно
دایرةالبروج;существительное;астрон. эклиптика
دایره;существительное;геометр. окружность
دب;существительное;медведь
دبیرستان;существительное;школа
دثار;существительное;верхняя одежда
دج;существительное;твёрдый
دجال;существительное;антимухаммад, лжемахди
دخان;существительное;дым (44-я сура Корана)
دختر;существительное;дочь
دختندر;существительное;падчерица, приёмная дочь
دخمه;существительное;дахма
دخمهبان;существительное;страж гробницы
دخیل;существительное;заимствование
دد;существительное;зверь
در;существительное;дверь
درآمد;существительное;прибыль
درآمدن;глагол;выходить
دربار;существительное;двор
درج;существительное;включение, вставка, запись, публикация
درخت;существительное;дерево
درخودماندگی;существительное;аутизм
درد;существительное;боль
درزی;существительное;портной
درستی;существительное;точность, правильность
درفش;существительное;шило
درگر;существительное;столяр
درگوشی;существительное;шёпот
درم;существительное;диргем (единица веса)
دروازه;существительное;ворота
درود;существительное;приветствие
درودگر;существительное;столяр
دروغ;существительное;ложь
دروغ پردازی;существительное;враньё, рассказывание небылиц
دریا;существительное;море
دریابد;существительное;адмирал
دریاچه;существительное;геогр. озеро
دریای آدریاتیک;топоним;Адриатическое море
دریای خزر;топоним;Каспийское море
دریای سارگاسو;топоним;Саргассово море
دریای کارائیب;топоним;Карибское море
دریای مدیترانه;топоним;Средиземное море
دریای یونان;топоним;Ионическое море
دزد;существительное;вор
دزدسالاری;существительное;клептократия
دزدیدن;глагол;воровать, красть
دزفول;существительное;геогр. Дизфуль
دژپیه;существительное;анат. железа
دژخیم;существительное;палач
دساتير;существительное;зороастрийские заповеди Махабада
دسامبر;существительное;декабрь
دست;существительное;анат. рука
دستان;существительное;мелодия
دست‌بند;существительное;наручники
دستبند;существительное;браслет
دستمال;существительное;носовой платок
دست‌نوشته;существительное;рукопись, манускрипт
دستور;существительное;инструкция
دستور زبان;топоним;грамматика
دستیاری;существительное;помощь, содействие
دسر;существительное;десерт
دسیسه;существительное;заговор, сговор
دشت;существительное;пустыня
دشمن;существительное;враг
دشمنی;прилагательное;вражеский, неприятельский
دعا;существительное;молитва
دعا کردن;глагол;молить, молиться
دف;существительное;бубен
دفاع;существительное;оборона
دفترچه;существительное;записная книжка
دفع;существительное;отталкивание
دکتر;существительное;доктор
دکترین;существительное;доктрина
دکسترین;существительное;хим. декстрин
دکل;существительное;морск. мачта
دگرجنس‌گرا;прилагательное;гетеросексуальный
دگرجنس‌گرایی;существительное;гетеросексуальность
دل به دریا زدن;топоним;пойти на риск
دلبند;прилагательное;родной, привлекательный
دلفین‌خانه;существительное;дельфинарий
دلق;существительное;рубище дервиша
دم;существительное;дыхание
دُم;существительное;анат. хвост
دماغ;существительное;мозг
دموکراسی;существительное;демократия
دمیتری;существительное;Дмитрий
دن;существительное;день
دندان;существительное;анат. зуб
دندان‌پزشک;существительное;дантист, стоматолог, зубной врач
دندان‌پزشکی;существительное;стоматология
دندانساز;существительное;зубной врач, стоматолог, дантист
دنس;существительное;грязь
دنیا;существительное;мир, свет
دنیدن;глагол;(весело) бежать
ده;существительное;десять
دَه;числительное;десять
دهاء;существительное;сообразительность
دهان;существительное;рот
دهر;существительное;эпоха
دهره;существительное;серп
دهقان;существительное;крестьянин
دهکرد;существительное;Дехкорд
دهکردی;существительное;Дехкорди
دهن;существительное;мазь
دو;существительное;бег
دوات;существительное;чернильница
دوازده;числительное;двенадцать
دوازده‌وجهی;существительное;геометр. двенадцатигранник, додекаэдр
دوجنس‌گرا;прилагательное;бисексуальный
دوجنس‌گرایی;существительное;бисексуальность
دوچرخه;существительное;велосипед
دوچرخه‌سوار;существительное;велосипедист
دوخ;существительное;камыш
دوختن;глагол;шить
دود;существительное;дым
دود کردن;глагол;курить
دودمان;существительное;семья, род, династия
دوربین;существительное;бинокль
دورژاک;существительное;Дворжак
دورود;существительное;геогр. Доруд
دوزخ;существительное;ад
دوزندگی;существительное;шитьё
دوس;существительное;клей
دوست;существительное;друг
دوستی;существительное;дружба
دوسلدورف;существительное;Дюссельдорф
دوش;существительное;плечо
دوشنبه;существительное;понедельник
دوشیدن;глагол;доить
دوغدو;существительное;Дугдав (мать Заратуштры)
دوک‌نشین بزرگ لیتوانی;топоним;истор. Великое княжество Литовское
دول;существительное;волокита
دولت;существительное;правительство
دولت‌شهر;существительное;город-государство
دوم;существительное;второй
دونات;существительное;пончик, пышка, пампушка
دوناگری;существительное;деванагари
دونتسک;существительное;Донецк
دونده;существительное;бегун
دویدن;глагол;бегать, бежать
دویست;числительное;двести (۲۰۰)
دين;существительное;религия
دينار;существительное;динар
دیپلماسی;существительное;дипломатия
دیدن;глагол;видеть
دیسپروزیم;существительное;хим. диспрозий
دیستونی;существительное;мед. дистония
دیسک سخت;топоним;комп. жёсткий диск
دیفتری;существительное;мед. дифтерия, дифтерит
دین;существительное;религия; вероисповедание
دین زرتشتی;существительное;зороастризм
دینامیک;прилагательное;динамичный
دینکرد;существительное;Динкард
دیو;существительное;див, демон
دیوار;существительное;архит. стена
دیونوگورسک;существительное;Дивногорск
ذکر;существительное;зикр
ذنب;существительное;анат. хвост
ذهن;существительное;память
ذوزنقه;существительное;геометр. трапеция
ذیحجه;существительное;зуль-хиджа, зихадже
رئيس;существительное;президент
رابط;существительное;отношение
راجستان;существительное;Раджастхан
راحت;прилагательное;удобный, уютный
رادون;существительное;хим. радон
راز;существительное;тайна
رازبان;существительное;секретарь шаха, хранитель тайн
رازدار;существительное;хранитель тайны
رازدان;существительное;посвящённый в тайну
رازی;существительное;Рази (нисба)
راست;прилагательное;правый
راستی;существительное;истина
راسو;существительное;зоол. ласка
راندمان;существительное;эффективность
راندن;глагол;гнать
راه;существительное;дорога, путь
راه‌آهن;существительное;железная дорога
راهبردی;прилагательное;стратегический
راه‌بند;существительное;препятствие на дороге
راهزن;существительное;разбойник
راهنما;существительное;путеводитель
رایانه;существительное;компьютер
رایگان;прилагательное;бесплатный
رایومند;прилагательное;богатый,  состоятельный
رب;существительное;господин
رب دشامبر;существительное;халат
رباب;существительное;ребаб
رباعی;существительное;рубаи
ربع;существительное;четверть
ربی;существительное;раввин
رت;прилагательное;голый
رتیل;существительное;сольпуга
رجب;существительное;раджаб
رجز;существительное;самовосхваление (перед лицом противника)
رجزخوان;существительное;хвастун
رجل;существительное;деятель
رحب;существительное;широкий, великодушный
رحم;существительное;матка, родство
رحیم;прилагательное;милосердный
رخ;существительное;лицо, облик
رخش;существительное;блеск
رخنه‌;существительное;пробоина
رخنه‌گر;существительное;хакер
رذل;существительное;подлец
رز;существительное;виноградная лоза
رژ لب;существительное;губная помада
رژیم;существительное;диета
رس;существительное;продовольствие
رسانایی;существительное;проводимость
رستاخیز;существительное;воскресение
رستم;существительное;Рустам
رستن;глагол;расти
رستوران;существительное;ресторан
رسم;существительное;обычай
رسمالخط;существительное;орфография, правописание
رسمی;прилагательное;официальный, формальный
رش;существительное;локоть, аршин
رشت;существительное;Решт
رشته;существительное;поле
رشد;существительное;рост, развитие
رشک;существительное;зависть
رشوه;существительное;взятка
رصد;существительное;наблюдение
رصدخانه;существительное;обсерватория
رضا;существительное;согласие, удовлетворённость
رضوان;существительное;ангел рая
رطب;существительное;спелые финики
رعد;существительное;гром
رفتن;глагол;идти
رفسنجان;существительное;геогр. Рафсанджан
رقاص;существительное;танцор
رقاع;существительное;рука (разновидность почерка)
رقصیدن;глагол;танцевать, плясать
رقم;существительное;деньги
رکاب;существительное;стремя
رگنسبورگ;существительное;Регенсбург
